generation,fitness,center_control.opening,center_control.midgame,center_control.endgame,check.opening,check.midgame,check.endgame,king_front_pawns.opening,king_front_pawns.midgame,king_front_pawns.endgame,material.opening,material.midgame,material.endgame,mobility.opening,mobility.midgame,mobility.endgame,pawn_devel.opening,pawn_devel.midgame,pawn_devel.endgame,positioning.opening,positioning.midgame,positioning.endgame,positions.king,positions.queen,positions.rook,positions.bishop,positions.knight,positions.pawn,protected_pieces.opening,protected_pieces.midgame,protected_pieces.endgame,values.king,values.queen,values.rook,values.bishop,values.knight,values.pawn,vulnerability.opening,vulnerability.midgame,vulnerability.endgame
113,0.679034,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,933.638184,160.075104,16285.366211,40.474365,852.925659,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
113,0.679024,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,536.648499,2301.968994,143.690582,224.200470,1.200512,1077.203857,160.075104,16285.366211,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
113,0.679024,329.250488,172.212585,359.911865,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,1.200512,1077.203857,160.075104,16606.919922,249.009613,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
113,0.679014,329.250488,172.212585,390.659760,766.629395,304.466888,420.214661,277.734375,2221.899902,143.690582,224.200470,1.200512,1505.714600,160.075104,16285.366211,40.474365,575.249512,10.926880,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9060.770508,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
113,0.679004,329.250488,172.212585,359.911865,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16285.366211,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
113,0.679004,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,536.648499,2301.968994,143.690582,224.200470,1.200512,1077.203857,160.075104,16654.119141,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
113,0.679004,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,1.200512,1077.203857,160.075104,16285.366211,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9396.381836,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
113,0.679004,329.250488,172.212585,390.659760,824.530640,505.809143,147.921448,88.800591,2176.151367,143.690582,224.200470,1.200512,1077.203857,160.075104,16285.366211,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,866.911133,9060.770508,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
113,0.678984,230.258850,150.250427,831.790649,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16285.366211,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9060.770508,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
113,0.678974,329.250488,172.212585,390.659760,824.530640,660.485107,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16618.710938,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
113,0.678964,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,1.200512,1077.203857,160.075104,16541.498047,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9060.770508,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
113,0.678954,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,536.648499,2301.968994,143.690582,224.200470,1.200512,1077.203857,160.075104,16570.148438,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
113,0.678944,329.250488,172.212585,744.109497,766.629395,370.568451,147.921448,277.734375,2221.899902,12.937469,224.200470,1.200512,1077.203857,160.075104,16285.366211,122.940643,575.249512,1.422119,323.439453,1288.411377,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
113,0.678934,329.250488,172.212585,597.288452,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,1.200512,1077.203857,160.075104,16285.366211,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,833.350037,831.918762,1221.028442,9060.770508,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
113,0.678934,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,1.200512,772.630371,160.075104,16615.341797,40.474365,575.249512,1.422119,619.392517,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
114,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679314,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1264.958252,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679304,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1264.958252,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679284,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,273.647003,1.200512,1403.900146,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679284,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679274,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16708.693359,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679274,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,227.647339,1.200512,1163.602783,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679264,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,1.200512,1264.958252,160.075104,16725.904297,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679264,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679264,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,867.227905,1221.028442,9447.074219,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
114,0.679254,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,273.647003,1.200512,1403.900146,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
114,0.679254,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,933.638184,160.075104,16725.904297,172.598267,575.249512,1.422119,696.750427,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,867.227905,1221.028442,9447.074219,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
114,0.679254,329.250488,172.212585,390.659760,521.797485,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16780.269531,40.474365,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679224,329.250488,172.212585,390.659760,766.629395,154.165131,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1505.714600,160.075104,16725.904297,172.598267,575.249512,1.422119,696.750427,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9447.074219,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
114,0.679224,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9447.074219,5798.648438,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
114,0.679224,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16606.919922,249.009613,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679214,329.250488,172.212585,390.659760,766.629395,304.466888,420.214661,277.734375,2221.899902,143.690582,224.200470,1.200512,1264.958252,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
114,0.679214,329.250488,172.212585,390.659760,766.629395,154.165131,147.921448,277.734375,2221.899902,143.690582,227.647339,1.200512,1163.602783,160.075104,17260.443359,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
114,0.679214,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
114,0.679214,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1264.958252,160.075104,16725.904297,172.598267,852.925659,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
115,0.679424,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679394,329.250488,160.454529,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,542.733276,273.647003,1.200512,1403.900146,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679384,329.250488,172.212585,390.659760,824.530640,639.048828,147.921448,277.734375,2221.899902,122.825043,273.647003,1.200512,1403.900146,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
115,0.679374,329.250488,172.212585,390.659760,766.629395,452.782501,302.367188,277.734375,2221.899902,124.518768,224.200470,1.200512,1505.714600,160.075104,16725.904297,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,284.998322,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,317.270142,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
115,0.679374,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,227.647339,1.200512,1163.602783,160.075104,16725.904297,172.598267,575.249512,1.422119,696.750427,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679364,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1264.958252,160.075104,16725.904297,172.598267,575.249512,5.258057,422.458405,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679364,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16708.693359,40.474365,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,273.647003,1.200512,1403.900146,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,1.200512,1264.958252,160.075104,16725.904297,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9507.952148,5913.887695,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,273.647003,1.200512,1403.900146,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,273.647003,1.200512,1403.900146,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,273.647003,1.200512,1403.900146,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1302.287354,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,341.402588,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1077.203857,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9447.074219,5906.727051,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,291.103058,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
115,0.679354,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1410.522827,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,444.809967,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679664,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
116,0.679644,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679634,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679634,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679614,329.250488,172.212585,390.659760,766.629395,452.782501,302.367188,277.734375,2221.899902,542.733276,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
116,0.679594,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,666.921753,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679574,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,0.264507,1264.958252,160.075104,16708.693359,40.474365,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5913.887695,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679554,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,542.733276,224.200470,1.200512,1410.522827,160.075104,17116.544922,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,317.270142,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
116,0.679524,329.250488,172.212585,390.659760,766.629395,452.782501,302.367188,277.734375,2221.899902,124.518768,224.200470,1.200512,1505.714600,160.075104,16725.904297,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,284.998322,2.565273,2.586296,3.345390,11.909218,2.367783,3.347683,590.852600,317.270142,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
